date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-11-02,BKK,departure,00:05,ARN Stockholm,TG960,TG,12h 40m,00:05 | Thai Airways | ARN Stockholm | TG960 | 12h 40m | DETAILS,2026-02-02T15:35:21.702480
2026-11-02,BKK,arrival,21:20,PEK Beijing,TG615,TG,5h 15m,21:20 | Thai Airways | PEK Beijing | TG615 | 5h 15m | DETAILS,2026-02-02T15:37:40.672278
2026-11-02,BKK,arrival,21:25,HKT Phuket,PG278,PG,1h 35m,21:25 | Bangkok Airways | HKT Phuket | PG278 | 1h 35m | DETAILS,2026-02-02T15:37:40.841445
2026-11-02,BKK,arrival,21:25,CEI Chiang Rai,VZ135,VZ,1h 25m,21:25 | Vietjet Thailand | CEI Chiang Rai | VZ135 | 1h 25m | DETAILS,2026-02-02T15:37:40.968395
2026-11-02,BKK,arrival,21:25,ICN Seoul,ZE511,ZE,6h 20m,21:25 | Eastar Jet | ICN Seoul | ZE511 | 6h 20m | DETAILS,2026-02-02T15:37:41.114042
2026-11-02,BKK,arrival,21:30,ICN Seoul,KE651,KE,6h 10m,21:30 | Korean Air | ICN Seoul | KE651 | 6h 10m | DETAILS,2026-02-02T15:37:41.564010
2026-11-02,BKK,arrival,21:35,USM Koh Samui,PG188,PG,1h 15m,21:35 | Bangkok Airways | USM Koh Samui | PG188 | 1h 15m | DETAILS,2026-02-02T15:37:41.708560
2026-11-02,BKK,arrival,21:35,SGN Ho Chi Minh City,TG557,TG,1h 25m,21:35 | Thai Airways | SGN Ho Chi Minh City | TG557 | 1h 25m | DETAILS,2026-02-02T15:37:41.945247
2026-11-02,BKK,arrival,21:40,VTE Vientiane,TG575,TG,1h 10m,21:40 | Thai Airways | VTE Vientiane | TG575 | 1h 10m | DETAILS,2026-02-02T15:37:42.054226
2026-11-02,BKK,arrival,21:45,USM Koh Samui,PG178,PG,1h 15m,21:45 | Bangkok Airways | USM Koh Samui | PG178 | 1h 15m | DETAILS,2026-02-02T15:37:42.176434
2026-11-02,BKK,arrival,21:45,KBV Krabi,TG250,TG,1h 25m,21:45 | Thai Airways | KBV Krabi | TG250 | 1h 25m | DETAILS,2026-02-02T15:37:42.273697
2026-11-02,BKK,arrival,21:45,TPE Taipei,TG635,TG,3h 55m,21:45 | Thai Airways | TPE Taipei | TG635 | 3h 55m | DETAILS,2026-02-02T15:37:42.378980
2026-11-02,BKK,arrival,21:50,MFM Macau,NX992,NX,3h 0m,21:50 | Air Macau | MFM Macau | NX992 | 3h 0m | DETAILS,2026-02-02T15:37:42.493228
2026-11-02,BKK,arrival,21:55,PUS Busan,BX725,BX,5h 55m,21:55 | Air Busan | PUS Busan | BX725 | 5h 55m | DETAILS,2026-02-02T15:37:42.594405
2026-11-02,BKK,arrival,21:55,HKT Phuket,FD4115,FD,1h 30m,21:55 | Thai AirAsia | HKT Phuket | FD4115 | 1h 30m | DETAILS,2026-02-02T15:37:42.691731
2026-11-02,BKK,arrival,22:00,ICN Seoul,OZ741,OZ,5h 55m,22:00 | Asiana | ICN Seoul | OZ741 | 5h 55m | DETAILS,2026-02-02T15:37:42.847271
2026-11-02,BKK,arrival,22:00,KIX Osaka,TG673,TG,6h 35m,22:00 | Thai Airways | KIX Osaka | TG673 | 6h 35m | DETAILS,2026-02-02T15:37:42.938533
2026-11-02,BKK,arrival,22:00,MNL Manila,TG625,TG,3h 15m,22:00 | Thai Airways | MNL Manila | TG625 | 3h 15m | DETAILS,2026-02-02T15:37:43.028438
2026-11-02,BKK,arrival,22:05,KBV Krabi,FD4409,FD,1h 35m,22:05 | Thai AirAsia | KBV Krabi | FD4409 | 1h 35m | DETAILS,2026-02-02T15:37:43.138705
2026-11-02,BKK,arrival,22:05,KKC Khon Kaen,FD4504,FD,1h 5m,22:05 | Thai AirAsia | KKC Khon Kaen | FD4504 | 1h 5m | DETAILS,2026-02-02T15:37:43.228526
2026-11-02,BKK,arrival,22:05,UTH Udon Thani,TG9,TG,1h 10m,22:05 | Thai Airways | UTH Udon Thani | TG9 | 1h 10m | DETAILS,2026-02-02T15:37:43.322846
2026-11-02,BKK,arrival,22:10,KKC Khon Kaen,TG47,TG,1h 0m,22:10 | Thai Airways | KKC Khon Kaen | TG47 | 1h 0m | DETAILS,2026-02-02T15:37:43.432476
2026-11-02,BKK,arrival,22:10,KUL Kuala Lumpur,TG418,TG,2h 5m,22:10 | Thai Airways | KUL Kuala Lumpur | TG418 | 2h 5m | DETAILS,2026-02-02T15:37:43.527918
2026-11-02,BKK,arrival,22:10,SIN Singapore,TR614,TR,2h 45m,22:10 | Scoot | SIN Singapore | TR614 | 2h 45m | DETAILS,2026-02-02T15:37:43.625864
2026-11-02,BKK,arrival,22:10,CNX Chiang Mai,VZ2107,VZ,1h 20m,22:10 | Vietjet Thailand | CNX Chiang Mai | VZ2107 | 1h 20m | DETAILS,2026-02-02T15:37:43.730291
2026-11-02,BKK,arrival,22:10,HKT Phuket,VZ2305,VZ,1h 30m,22:10 | Vietjet Thailand | HKT Phuket | VZ2305 | 1h 30m | DETAILS,2026-02-02T15:37:43.841323
2026-11-02,BKK,arrival,22:10,KBV Krabi,VZ345,VZ,1h 25m,22:10 | Vietjet Thailand | KBV Krabi | VZ345 | 1h 25m | DETAILS,2026-02-02T15:37:43.930928
2026-11-02,BKK,arrival,22:15,DPS Denpasar,TG440,TG,4h 15m,22:15 | Thai Airways | DPS Denpasar | TG440 | 4h 15m | DETAILS,2026-02-02T15:37:44.020687
2026-11-02,BKK,arrival,22:15,HAN Hanoi,TG565,TG,1h 50m,22:15 | Thai Airways | HAN Hanoi | TG565 | 1h 50m | DETAILS,2026-02-02T15:37:44.140723
2026-11-02,BKK,arrival,22:15,HDY Hat Yai,TG268,TG,1h 35m,22:15 | Thai Airways | HDY Hat Yai | TG268 | 1h 35m | DETAILS,2026-02-02T15:37:44.229918
2026-11-02,BKK,arrival,22:15,HKT Phuket,TG222,TG,1h 35m,22:15 | Thai Airways | HKT Phuket | TG222 | 1h 35m | DETAILS,2026-02-02T15:37:44.320656
2026-11-02,BKK,arrival,22:15,KTI Phnom Penh,TG585,TG,1h 20m,22:15 | Thai Airways | KTI Phnom Penh | TG585 | 1h 20m | DETAILS,2026-02-02T15:37:44.425199
2026-11-02,BKK,arrival,22:15,NRT Tokyo,ZG51,ZG,7h 15m,22:15 | Zipair | NRT Tokyo | ZG51 | 7h 15m | DETAILS,2026-02-02T15:37:44.520963
2026-11-02,BKK,arrival,22:20,RGN Yangon,8M372,8M,1h 20m,22:20 | MAI | RGN Yangon | 8M372 | 1h 20m | DETAILS,2026-02-02T15:37:44.679871
2026-11-02,BKK,arrival,22:20,SIN Singapore,TG410,TG,2h 20m,22:20 | Thai Airways | SIN Singapore | TG410 | 2h 20m | DETAILS,2026-02-02T15:37:44.806097
2026-11-02,BKK,arrival,22:25,PVG Shanghai,FM853,FM,4h 25m,22:25 | Shanghai Airlines | PVG Shanghai | FM853 | 4h 25m | DETAILS,2026-02-02T15:37:44.895517
2026-11-02,BKK,arrival,22:25,CNX Chiang Mai,TG121,TG,1h 20m,22:25 | Thai Airways | CNX Chiang Mai | TG121 | 1h 20m | DETAILS,2026-02-02T15:37:44.987274
2026-11-02,BKK,arrival,22:30,CAN Guangzhou,CZ361,CZ,3h 10m,22:30 | China Southern | CAN Guangzhou | CZ361 | 3h 10m | DETAILS,2026-02-02T15:37:45.093301
2026-11-02,BKK,arrival,22:30,NRT Tokyo,TG677,TG,7h 0m,22:30 | Thai Airways | NRT Tokyo | TG677 | 7h 0m | DETAILS,2026-02-02T15:37:45.190770
2026-11-02,BKK,arrival,22:30,PER Perth,TG482,TG,6h 55m,22:30 | Thai Airways | PER Perth | TG482 | 6h 55m | DETAILS,2026-02-02T15:37:45.286580
2026-11-02,BKK,arrival,22:35,KMG Kunming,MU9621,MU,2h 15m,22:35 | China Eastern | KMG Kunming | MU9621 | 2h 15m | DETAILS,2026-02-02T15:37:45.477490
2026-11-02,BKK,arrival,22:35,CGK Jakarta,TG436,TG,3h 30m,22:35 | Thai Airways | CGK Jakarta | TG436 | 3h 30m | DETAILS,2026-02-02T15:37:45.578362
2026-11-02,BKK,arrival,22:45,USM Koh Samui,PG180,PG,1h 35m,22:45 | Bangkok Airways | USM Koh Samui | PG180 | 1h 35m | DETAILS,2026-02-02T15:37:45.671967
2026-11-02,BKK,arrival,22:45,TPE Taipei,VZ569,VZ,3h 55m,22:45 | Vietjet Thailand | TPE Taipei | VZ569 | 3h 55m | DETAILS,2026-02-02T15:37:45.778433
2026-11-02,BKK,arrival,22:55,NRT Tokyo,NQ1,NQ,7h 20m,22:55 | Air Japan | NRT Tokyo | NQ1 | 7h 20m | DETAILS,2026-02-02T15:37:45.868462
2026-11-02,BKK,arrival,22:55,HKT Phuket,VZ309,VZ,1h 35m,22:55 | Vietjet Thailand | HKT Phuket | VZ309 | 1h 35m | DETAILS,2026-02-02T15:37:45.961498
2026-11-02,BKK,arrival,23:00,MNL Manila,PR732,PR,3h 50m,23:00 | PAL | MNL Manila | PR732 | 3h 50m | DETAILS,2026-02-02T15:37:46.057109
2026-11-02,BKK,arrival,23:05,HKG Hong Kong,HB295,HB,3h 5m,23:05 | Greater Bay Airlines | HKG Hong Kong | HB295 | 3h 5m | DETAILS,2026-02-02T15:37:46.189140
2026-11-02,BKK,arrival,23:05,CNX Chiang Mai,PG220,PG,1h 25m,23:05 | Bangkok Airways | CNX Chiang Mai | PG220 | 1h 25m | DETAILS,2026-02-02T15:37:46.392632
2026-11-02,BKK,arrival,23:10,KUL Kuala Lumpur,MH796,MH,2h 10m,23:10 | Malaysia Airlines | KUL Kuala Lumpur | MH796 | 2h 10m | DETAILS,2026-02-02T15:37:46.539975
2026-11-02,BKK,arrival,23:15,HKG Hong Kong,EK385,EK,3h 15m,23:15 | Emirates | HKG Hong Kong | EK385 | 3h 15m | DETAILS,2026-02-02T15:37:46.672525
2026-11-02,BKK,arrival,23:20,JJN Jinjiang,AQ1435,AQ,4h 20m,23:20 | 9 Air | JJN Jinjiang | AQ1435 | 4h 20m | DETAILS,2026-02-02T15:37:46.869334
2026-11-02,BKK,arrival,23:20,ICN Seoul,KE653,KE,6h 15m,23:20 | Korean Air | ICN Seoul | KE653 | 6h 15m | DETAILS,2026-02-02T15:37:47.059058
2026-11-02,BKK,arrival,23:20,HDY Hat Yai,VZ329,VZ,1h 30m,23:20 | Vietjet Thailand | HDY Hat Yai | VZ329 | 1h 30m | DETAILS,2026-02-02T15:37:47.221175
2026-11-02,BKK,arrival,23:25,AUH Abu Dhabi,EY400,EY,6h 5m,23:25 | Etihad | AUH Abu Dhabi | EY400 | 6h 5m | DETAILS,2026-02-02T15:37:47.357602
2026-11-02,BKK,arrival,23:25,PEK Beijing,HU7995,HU,5h 30m,23:25 | Hainan Airlines | PEK Beijing | HU7995 | 5h 30m | DETAILS,2026-02-02T15:37:47.539907
2026-11-02,BKK,arrival,23:25,HKT Phuket,PG280,PG,1h 35m,23:25 | Bangkok Airways | HKT Phuket | PG280 | 1h 35m | DETAILS,2026-02-02T15:37:47.669811
2026-11-02,BKK,arrival,23:25,KTI Phnom Penh,PG936,PG,1h 20m,23:25 | Bangkok Airways | KTI Phnom Penh | PG936 | 1h 20m | DETAILS,2026-02-02T15:37:47.797555
2026-11-02,BKK,arrival,23:30,CKG Chongqing,OQ2361,OQ,3h 15m,23:30 | Chongqing Airlines | CKG Chongqing | OQ2361 | 3h 15m | DETAILS,2026-02-02T15:37:47.941333
2026-11-02,BKK,arrival,23:30,JED Jeddah,SV848,SV,7h 40m,23:30 | Saudia | JED Jeddah | SV848 | 7h 40m | DETAILS,2026-02-02T15:37:48.070552
2026-11-02,BKK,arrival,23:35,NRT Tokyo,JL707,JL,7h 10m,23:35 | JAL | NRT Tokyo | JL707 | 7h 10m | DETAILS,2026-02-02T15:37:48.288423
2026-11-02,BKK,arrival,23:40,PUS Busan,7C2551,7C,6h 10m,23:40 | Jeju Air | PUS Busan | 7C2551 | 6h 10m | DETAILS,2026-02-02T15:37:48.456571
2026-11-02,BKK,arrival,23:40,TPE Taipei,BR205,BR,3h 55m,23:40 | EVA Air | TPE Taipei | BR205 | 3h 55m | DETAILS,2026-02-02T15:37:48.746310
2026-11-02,BKK,arrival,23:45,ICN Seoul,7C2503,7C,6h 15m,23:45 | Jeju Air | ICN Seoul | 7C2503 | 6h 15m | DETAILS,2026-02-02T15:37:48.975670
2026-11-02,BKK,arrival,23:45,HKT Phuket,FD4420,FD,1h 25m,23:45 | Thai AirAsia | HKT Phuket | FD4420 | 1h 25m | DETAILS,2026-02-02T15:37:49.518935
2026-11-02,BKK,arrival,23:50,PUS Busan,LJ21,LJ,6h 10m,23:50 | Jin Air | PUS Busan | LJ21 | 6h 10m | DETAILS,2026-02-02T15:37:49.713421
2026-11-02,BKK,arrival,23:50,CNX Chiang Mai,VZ119,VZ,1h 25m,23:50 | Vietjet Thailand | CNX Chiang Mai | VZ119 | 1h 25m | DETAILS,2026-02-02T15:37:49.833468
2026-11-02,BKK,arrival,23:55,PVG Shanghai,FM7301,FM,4h 35m,23:55 | Shanghai Airlines | PVG Shanghai | FM7301 | 4h 35m | DETAILS,2026-02-02T15:37:50.008654
2026-11-02,BKK,arrival,23:55,KIX Osaka,MM91,MM,6h 45m,23:55 | Peach Aviation | KIX Osaka | MM91 | 6h 45m | DETAILS,2026-02-02T15:37:50.168477
